cdmvto_sinc_billeteraIACO;cdusuarioIACO;femvtoIACO;cdnumero_transaccionIACO;vrmvtoIACO;dsdescripcion_mvtoIACO;cdtipo_mvtoIACO;cdtipo_ajusteIACO;cdorigen_ajusteIACO;cdmvto_relacionIACO;cdusuario_ingresaIACO;feingresaIACO;femodificaIACO;cdmovimiento_referenciaIACO;dsplacaIACO;cdpunto_atencionIACO;cdtipo_consumoIACO;vrajusteIACO;cdajusteIACO
27084996;39763;2024-11-15;27084996;35791;Prueba performance insertar ajuste de comision 16476;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27084997;39764;2024-11-15;27084997;35792;Prueba performance insertar ajuste de comision 16477;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27084998;39765;2024-11-15;27084998;35793;Prueba performance insertar ajuste de comision 16478;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27084999;39766;2024-11-15;27084999;35794;Prueba performance insertar ajuste de comision 16479;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27085000;39996;2024-11-15;27085000;35795;Prueba performance insertar ajuste de comision 16480;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27085001;39906;2024-11-15;27085001;35796;Prueba performance insertar ajuste de comision 16481;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27085002;39960;2024-11-15;27085002;35797;Prueba performance insertar ajuste de comision 16482;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27085003;39961;2024-11-15;27085003;35798;Prueba performance insertar ajuste de comision 16483;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27085004;39962;2024-11-15;27085004;35799;Prueba performance insertar ajuste de comision 16484;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27085005;39763;2024-11-15;27085005;35800;Prueba performance insertar ajuste de comision 16485;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27085006;39764;2024-11-15;27085006;35801;Prueba performance insertar ajuste de comision 16486;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27085007;39765;2024-11-15;27085007;35802;Prueba performance insertar ajuste de comision 16487;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27085008;39766;2024-11-15;27085008;35803;Prueba performance insertar ajuste de comision 16488;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27085009;39996;2024-11-15;27085009;35804;Prueba performance insertar ajuste de comision 16489;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27085010;39906;2024-11-15;27085010;35805;Prueba performance insertar ajuste de comision 16490;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27085011;39960;2024-11-15;27085011;35806;Prueba performance insertar ajuste de comision 16491;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27085012;39961;2024-11-15;27085012;35807;Prueba performance insertar ajuste de comision 16492;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27085013;39962;2024-11-15;27085013;35808;Prueba performance insertar ajuste de comision 16493;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27085014;39763;2024-11-15;27085014;35809;Prueba performance insertar ajuste de comision 16494;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27085015;39764;2024-11-15;27085015;35810;Prueba performance insertar ajuste de comision 16495;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27085016;39765;2024-11-15;27085016;35811;Prueba performance insertar ajuste de comision 16496;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27085017;39766;2024-11-15;27085017;35812;Prueba performance insertar ajuste de comision 16497;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27085018;39996;2024-11-15;27085018;35813;Prueba performance insertar ajuste de comision 16498;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27085019;39766;2024-11-15;27085019;35814;Prueba performance insertar ajuste de comision 16499;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27085020;39996;2024-11-15;27085020;35815;Prueba performance insertar ajuste de comision 16500;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27085021;39906;2024-11-15;27085021;35816;Prueba performance insertar ajuste de comision 16501;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27085022;39960;2024-11-15;27085022;35817;Prueba performance insertar ajuste de comision 16502;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27085023;39961;2024-11-15;27085023;35818;Prueba performance insertar ajuste de comision 16503;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27085024;39962;2024-11-15;27085024;35819;Prueba performance insertar ajuste de comision 16504;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27085025;39763;2024-11-15;27085025;35820;Prueba performance insertar ajuste de comision 16505;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27085026;39764;2024-11-15;27085026;35821;Prueba performance insertar ajuste de comision 16506;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27085027;39765;2024-11-15;27085027;35822;Prueba performance insertar ajuste de comision 16507;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27085028;39766;2024-11-15;27085028;35823;Prueba performance insertar ajuste de comision 16508;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27085029;39996;2024-11-15;27085029;35824;Prueba performance insertar ajuste de comision 16509;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27085030;39906;2024-11-15;27085030;35825;Prueba performance insertar ajuste de comision 16510;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27085031;39960;2024-11-15;27085031;35826;Prueba performance insertar ajuste de comision 16511;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27085032;39961;2024-11-15;27085032;35827;Prueba performance insertar ajuste de comision 16512;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27085033;39962;2024-11-15;27085033;35828;Prueba performance insertar ajuste de comision 16513;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27085034;39763;2024-11-15;27085034;35829;Prueba performance insertar ajuste de comision 16514;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27085035;39764;2024-11-15;27085035;35830;Prueba performance insertar ajuste de comision 16515;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27085036;39765;2024-11-15;27085036;35831;Prueba performance insertar ajuste de comision 16516;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27085037;39766;2024-11-15;27085037;35832;Prueba performance insertar ajuste de comision 16517;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27085038;39996;2024-11-15;27085038;35833;Prueba performance insertar ajuste de comision 16518;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27085039;39906;2024-11-15;27085039;35834;Prueba performance insertar ajuste de comision 16519;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27085040;39960;2024-11-15;27085040;35835;Prueba performance insertar ajuste de comision 16520;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27085041;39961;2024-11-15;27085041;35836;Prueba performance insertar ajuste de comision 16521;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27085042;39962;2024-11-15;27085042;35837;Prueba performance insertar ajuste de comision 16522;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27085043;39763;2024-11-15;27085043;35838;Prueba performance insertar ajuste de comision 16523;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27085044;39764;2024-11-15;27085044;35839;Prueba performance insertar ajuste de comision 16524;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27085045;39765;2024-11-15;27085045;35840;Prueba performance insertar ajuste de comision 16525;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27085046;39766;2024-11-15;27085046;35841;Prueba performance insertar ajuste de comision 16526;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27085047;39996;2024-11-15;27085047;35842;Prueba performance insertar ajuste de comision 16527;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27085048;39766;2024-11-15;27085048;35843;Prueba performance insertar ajuste de comision 16528;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27085049;39996;2024-11-15;27085049;35844;Prueba performance insertar ajuste de comision 16529;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27085050;39906;2024-11-15;27085050;35845;Prueba performance insertar ajuste de comision 16530;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27085051;39960;2024-11-15;27085051;35846;Prueba performance insertar ajuste de comision 16531;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27085052;39961;2024-11-15;27085052;35847;Prueba performance insertar ajuste de comision 16532;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27085053;39962;2024-11-15;27085053;35848;Prueba performance insertar ajuste de comision 16533;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27085054;39763;2024-11-15;27085054;35849;Prueba performance insertar ajuste de comision 16534;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27085055;39764;2024-11-15;27085055;35850;Prueba performance insertar ajuste de comision 16535;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27085056;39765;2024-11-15;27085056;35851;Prueba performance insertar ajuste de comision 16536;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27085057;39766;2024-11-15;27085057;35852;Prueba performance insertar ajuste de comision 16537;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27085058;39996;2024-11-15;27085058;35853;Prueba performance insertar ajuste de comision 16538;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27085059;39906;2024-11-15;27085059;35854;Prueba performance insertar ajuste de comision 16539;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27085060;39960;2024-11-15;27085060;35855;Prueba performance insertar ajuste de comision 16540;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27085061;39961;2024-11-15;27085061;35856;Prueba performance insertar ajuste de comision 16541;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27085062;39962;2024-11-15;27085062;35857;Prueba performance insertar ajuste de comision 16542;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27085063;39763;2024-11-15;27085063;35858;Prueba performance insertar ajuste de comision 16543;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27085064;39764;2024-11-15;27085064;35859;Prueba performance insertar ajuste de comision 16544;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27085065;39765;2024-11-15;27085065;35860;Prueba performance insertar ajuste de comision 16545;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27085066;39766;2024-11-15;27085066;35861;Prueba performance insertar ajuste de comision 16546;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27085067;39996;2024-11-15;27085067;35862;Prueba performance insertar ajuste de comision 16547;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27085068;39906;2024-11-15;27085068;35863;Prueba performance insertar ajuste de comision 16548;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27085069;39960;2024-11-15;27085069;35864;Prueba performance insertar ajuste de comision 16549;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27085070;39961;2024-11-15;27085070;35865;Prueba performance insertar ajuste de comision 16550;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27085071;39962;2024-11-15;27085071;35866;Prueba performance insertar ajuste de comision 16551;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27085072;39763;2024-11-15;27085072;35867;Prueba performance insertar ajuste de comision 16552;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27085073;39764;2024-11-15;27085073;35868;Prueba performance insertar ajuste de comision 16553;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27085074;39765;2024-11-15;27085074;35869;Prueba performance insertar ajuste de comision 16554;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27085075;39766;2024-11-15;27085075;35870;Prueba performance insertar ajuste de comision 16555;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27085076;39996;2024-11-15;27085076;35871;Prueba performance insertar ajuste de comision 16556;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27085077;39766;2024-11-15;27085077;35872;Prueba performance insertar ajuste de comision 16557;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27085078;39996;2024-11-15;27085078;35873;Prueba performance insertar ajuste de comision 16558;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27085079;39906;2024-11-15;27085079;35874;Prueba performance insertar ajuste de comision 16559;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27085080;39960;2024-11-15;27085080;35875;Prueba performance insertar ajuste de comision 16560;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27085081;39961;2024-11-15;27085081;35876;Prueba performance insertar ajuste de comision 16561;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27085082;39962;2024-11-15;27085082;35877;Prueba performance insertar ajuste de comision 16562;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27085083;39763;2024-11-15;27085083;35878;Prueba performance insertar ajuste de comision 16563;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27085084;39764;2024-11-15;27085084;35879;Prueba performance insertar ajuste de comision 16564;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27085085;39765;2024-11-15;27085085;35880;Prueba performance insertar ajuste de comision 16565;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27085086;39766;2024-11-15;27085086;35881;Prueba performance insertar ajuste de comision 16566;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27085087;39996;2024-11-15;27085087;35882;Prueba performance insertar ajuste de comision 16567;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27085088;39906;2024-11-15;27085088;35883;Prueba performance insertar ajuste de comision 16568;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27085089;39960;2024-11-15;27085089;35884;Prueba performance insertar ajuste de comision 16569;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27085090;39961;2024-11-15;27085090;35885;Prueba performance insertar ajuste de comision 16570;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27085091;39962;2024-11-15;27085091;35886;Prueba performance insertar ajuste de comision 16571;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27085092;39763;2024-11-15;27085092;35887;Prueba performance insertar ajuste de comision 16572;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27085093;39764;2024-11-15;27085093;35888;Prueba performance insertar ajuste de comision 16573;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27085094;39765;2024-11-15;27085094;35889;Prueba performance insertar ajuste de comision 16574;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27085095;39766;2024-11-15;27085095;35890;Prueba performance insertar ajuste de comision 16575;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27085096;39996;2024-11-15;27085096;35891;Prueba performance insertar ajuste de comision 16576;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27085097;39906;2024-11-15;27085097;35892;Prueba performance insertar ajuste de comision 16577;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27085098;39960;2024-11-15;27085098;35893;Prueba performance insertar ajuste de comision 16578;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27085099;39961;2024-11-15;27085099;35894;Prueba performance insertar ajuste de comision 16579;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27085100;39962;2024-11-15;27085100;35895;Prueba performance insertar ajuste de comision 16580;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27085101;39763;2024-11-15;27085101;35896;Prueba performance insertar ajuste de comision 16581;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27085102;39764;2024-11-15;27085102;35897;Prueba performance insertar ajuste de comision 16582;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27085103;39765;2024-11-15;27085103;35898;Prueba performance insertar ajuste de comision 16583;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27085104;39766;2024-11-15;27085104;35899;Prueba performance insertar ajuste de comision 16584;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27085105;39996;2024-11-15;27085105;35900;Prueba performance insertar ajuste de comision 16585;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27085106;39766;2024-11-15;27085106;35901;Prueba performance insertar ajuste de comision 16586;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27085107;39996;2024-11-15;27085107;35902;Prueba performance insertar ajuste de comision 16587;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27085108;39906;2024-11-15;27085108;35903;Prueba performance insertar ajuste de comision 16588;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27085109;39960;2024-11-15;27085109;35904;Prueba performance insertar ajuste de comision 16589;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27085110;39961;2024-11-15;27085110;35905;Prueba performance insertar ajuste de comision 16590;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27085111;39962;2024-11-15;27085111;35906;Prueba performance insertar ajuste de comision 16591;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27085112;39763;2024-11-15;27085112;35907;Prueba performance insertar ajuste de comision 16592;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27085113;39764;2024-11-15;27085113;35908;Prueba performance insertar ajuste de comision 16593;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
