cdmvto_sinc_billeteraIAC;cdusuarioIAC;femvtoIAC;cdnumero_transaccionIAC;vrmvtoIAC;dsdescripcion_mvtoIAC;cdtipo_mvtoIAC;cdtipo_ajusteIAC;cdorigen_ajusteIAC;cdmvto_relacionIAC;cdusuario_ingresaIAC;feingresaIAC;femodificaIAC;cdmovimiento_referenciaIAC;dsplacaIAC;cdpunto_atencionIAC;cdtipo_consumoIAC;vrajusteIAC;cdajusteIAC
24102870;36468;2024-11-15;24102870;36362;Prueba performance insertar ajuste de consumo 17048;2;0;0;null;21;2024-11-15;null;null;JJV112;123;1;2000;159
24102871;36468;2024-11-15;24102871;36363;Prueba performance insertar ajuste de consumo 17049;2;0;0;null;21;2024-11-15;null;null;LED195;123;1;2000;159
24102872;36468;2024-11-15;24102872;36364;Prueba performance insertar ajuste de consumo 17050;2;0;0;null;21;2024-11-15;null;null;MIT123;123;1;2000;159
24102873;36468;2024-11-15;24102873;36365;Prueba performance insertar ajuste de consumo 17051;2;0;0;null;21;2024-11-15;null;null;NAJ352;123;1;2000;159
24102874;36468;2024-11-15;24102874;36366;Prueba performance insertar ajuste de consumo 17052;2;0;0;null;21;2024-11-15;null;null;QWE000;123;1;2000;159
24102875;36468;2024-11-15;24102875;36367;Prueba performance insertar ajuste de consumo 17053;2;0;0;null;21;2024-11-15;null;null;RTQ843;123;1;2000;159
24102876;36468;2024-11-15;24102876;36368;Prueba performance insertar ajuste de consumo 17054;2;0;0;null;21;2024-11-15;null;null;JJV112;123;1;2000;159
24102877;36468;2024-11-15;24102877;36369;Prueba performance insertar ajuste de consumo 17055;2;0;0;null;21;2024-11-15;null;null;LED195;123;1;2000;159
24102878;36468;2024-11-15;24102878;36370;Prueba performance insertar ajuste de consumo 17056;2;0;0;null;21;2024-11-15;null;null;MIT123;123;1;2000;159
24102879;36468;2024-11-15;24102879;36371;Prueba performance insertar ajuste de consumo 17057;2;0;0;null;21;2024-11-15;null;null;NAJ352;123;1;2000;159
24102880;36468;2024-11-15;24102880;36372;Prueba performance insertar ajuste de consumo 17058;2;0;0;null;21;2024-11-15;null;null;QWE000;123;1;2000;159
24102881;36468;2024-11-15;24102881;36373;Prueba performance insertar ajuste de consumo 17059;2;0;0;null;21;2024-11-15;null;null;RTQ843;123;1;2000;159
24102882;36468;2024-11-15;24102882;36374;Prueba performance insertar ajuste de consumo 17060;2;0;0;null;21;2024-11-15;null;null;AJT124;123;1;2000;159
24102883;36468;2024-11-15;24102883;36375;Prueba performance insertar ajuste de consumo 17061;2;0;0;null;21;2024-11-15;null;null;COA721;123;1;2000;159
24102884;36468;2024-11-15;24102884;36376;Prueba performance insertar ajuste de consumo 17062;2;0;0;null;21;2024-11-15;null;null;JJV112;123;1;2000;159
24102885;36468;2024-11-15;24102885;36377;Prueba performance insertar ajuste de consumo 17063;2;0;0;null;21;2024-11-15;null;null;LED195;123;1;2000;159
24102886;36468;2024-11-15;24102886;36378;Prueba performance insertar ajuste de consumo 17064;2;0;0;null;21;2024-11-15;null;null;MIT123;123;1;2000;159
24102887;36468;2024-11-15;24102887;36379;Prueba performance insertar ajuste de consumo 17065;2;0;0;null;21;2024-11-15;null;null;NAJ352;123;1;2000;159
24102888;36468;2024-11-15;24102888;36380;Prueba performance insertar ajuste de consumo 17066;2;0;0;null;21;2024-11-15;null;null;QWE000;123;1;2000;159
24102889;36468;2024-11-15;24102889;36381;Prueba performance insertar ajuste de consumo 17067;2;0;0;null;21;2024-11-15;null;null;RTQ843;123;1;2000;159
24102890;36468;2024-11-15;24102890;36382;Prueba performance insertar ajuste de consumo 17068;2;0;0;null;21;2024-11-15;null;null;AJT124;123;1;2000;159
24102891;36468;2024-11-15;24102891;36383;Prueba performance insertar ajuste de consumo 17069;2;0;0;null;21;2024-11-15;null;null;COA721;123;1;2000;159
24102892;36468;2024-11-15;24102892;36384;Prueba performance insertar ajuste de consumo 17070;2;0;0;null;21;2024-11-15;null;null;JJV112;123;1;2000;159
24102893;36468;2024-11-15;24102893;36385;Prueba performance insertar ajuste de consumo 17071;2;0;0;null;21;2024-11-15;null;null;LED195;123;1;2000;159
24102894;36468;2024-11-15;24102894;36386;Prueba performance insertar ajuste de consumo 17072;2;0;0;null;21;2024-11-15;null;null;MIT123;123;1;2000;159
24102895;36468;2024-11-15;24102895;36387;Prueba performance insertar ajuste de consumo 17073;2;0;0;null;21;2024-11-15;null;null;NAJ352;123;1;2000;159
24102896;36468;2024-11-15;24102896;36388;Prueba performance insertar ajuste de consumo 17074;2;0;0;null;21;2024-11-15;null;null;QWE000;123;1;2000;159
24102897;36468;2024-11-15;24102897;36389;Prueba performance insertar ajuste de consumo 17075;2;0;0;null;21;2024-11-15;null;null;RTQ843;123;1;2000;159
24102898;36468;2024-11-15;24102898;36390;Prueba performance insertar ajuste de consumo 17076;2;0;0;null;21;2024-11-15;null;null;JJV112;123;1;2000;159
24102899;36468;2024-11-15;24102899;36391;Prueba performance insertar ajuste de consumo 17077;2;0;0;null;21;2024-11-15;null;null;LED195;123;1;2000;159
24102900;36468;2024-11-15;24102900;36392;Prueba performance insertar ajuste de consumo 17078;2;0;0;null;21;2024-11-15;null;null;MIT123;123;1;2000;159
24102901;36468;2024-11-15;24102901;36393;Prueba performance insertar ajuste de consumo 17079;2;0;0;null;21;2024-11-15;null;null;NAJ352;123;1;2000;159
24102902;36468;2024-11-15;24102902;36394;Prueba performance insertar ajuste de consumo 17080;2;0;0;null;21;2024-11-15;null;null;QWE000;123;1;2000;159
24102903;36468;2024-11-15;24102903;36395;Prueba performance insertar ajuste de consumo 17081;2;0;0;null;21;2024-11-15;null;null;RTQ843;123;1;2000;159
24102904;36468;2024-11-15;24102904;36396;Prueba performance insertar ajuste de consumo 17082;2;0;0;null;21;2024-11-15;null;null;AJT124;123;1;2000;159
24102905;36468;2024-11-15;24102905;36397;Prueba performance insertar ajuste de consumo 17083;2;0;0;null;21;2024-11-15;null;null;COA721;123;1;2000;159
24102906;36468;2024-11-15;24102906;36398;Prueba performance insertar ajuste de consumo 17084;2;0;0;null;21;2024-11-15;null;null;JJV112;123;1;2000;159
24102907;36468;2024-11-15;24102907;36399;Prueba performance insertar ajuste de consumo 17085;2;0;0;null;21;2024-11-15;null;null;LED195;123;1;2000;159
24102908;36468;2024-11-15;24102908;36400;Prueba performance insertar ajuste de consumo 17086;2;0;0;null;21;2024-11-15;null;null;MIT123;123;1;2000;159
24102909;36468;2024-11-15;24102909;36401;Prueba performance insertar ajuste de consumo 17087;2;0;0;null;21;2024-11-15;null;null;NAJ352;123;1;2000;159
24102910;36468;2024-11-15;24102910;36402;Prueba performance insertar ajuste de consumo 17088;2;0;0;null;21;2024-11-15;null;null;QWE000;123;1;2000;159
24102911;36468;2024-11-15;24102911;36403;Prueba performance insertar ajuste de consumo 17089;2;0;0;null;21;2024-11-15;null;null;RTQ843;123;1;2000;159
24102912;36468;2024-11-15;24102912;36404;Prueba performance insertar ajuste de consumo 17090;2;0;0;null;21;2024-11-15;null;null;AJT124;123;1;2000;159
24102913;36468;2024-11-15;24102913;36405;Prueba performance insertar ajuste de consumo 17091;2;0;0;null;21;2024-11-15;null;null;COA721;123;1;2000;159
24102914;36468;2024-11-15;24102914;36406;Prueba performance insertar ajuste de consumo 17092;2;0;0;null;21;2024-11-15;null;null;JJV112;123;1;2000;159
24102915;36468;2024-11-15;24102915;36407;Prueba performance insertar ajuste de consumo 17093;2;0;0;null;21;2024-11-15;null;null;LED195;123;1;2000;159
24102916;36468;2024-11-15;24102916;36408;Prueba performance insertar ajuste de consumo 17094;2;0;0;null;21;2024-11-15;null;null;MIT123;123;1;2000;159
24102917;36468;2024-11-15;24102917;36409;Prueba performance insertar ajuste de consumo 17095;2;0;0;null;21;2024-11-15;null;null;NAJ352;123;1;2000;159
24102918;36468;2024-11-15;24102918;36410;Prueba performance insertar ajuste de consumo 17096;2;0;0;null;21;2024-11-15;null;null;QWE000;123;1;2000;159
24102919;36468;2024-11-15;24102919;36411;Prueba performance insertar ajuste de consumo 17097;2;0;0;null;21;2024-11-15;null;null;RTQ843;123;1;2000;159
24102920;36468;2024-11-15;24102920;36412;Prueba performance insertar ajuste de consumo 17098;2;0;0;null;21;2024-11-15;null;null;JJV112;123;1;2000;159
24102921;36468;2024-11-15;24102921;36413;Prueba performance insertar ajuste de consumo 17099;2;0;0;null;21;2024-11-15;null;null;LED195;123;1;2000;159
24102922;36468;2024-11-15;24102922;36414;Prueba performance insertar ajuste de consumo 17100;2;0;0;null;21;2024-11-15;null;null;MIT123;123;1;2000;159
24102923;36468;2024-11-15;24102923;36415;Prueba performance insertar ajuste de consumo 17101;2;0;0;null;21;2024-11-15;null;null;NAJ352;123;1;2000;159
24102924;36468;2024-11-15;24102924;36416;Prueba performance insertar ajuste de consumo 17102;2;0;0;null;21;2024-11-15;null;null;QWE000;123;1;2000;159
24102925;36468;2024-11-15;24102925;36417;Prueba performance insertar ajuste de consumo 17103;2;0;0;null;21;2024-11-15;null;null;RTQ843;123;1;2000;159
24102926;36468;2024-11-15;24102926;36418;Prueba performance insertar ajuste de consumo 17104;2;0;0;null;21;2024-11-15;null;null;AJT124;123;1;2000;159
24102927;36468;2024-11-15;24102927;36419;Prueba performance insertar ajuste de consumo 17105;2;0;0;null;21;2024-11-15;null;null;COA721;123;1;2000;159
24102928;36468;2024-11-15;24102928;36420;Prueba performance insertar ajuste de consumo 17106;2;0;0;null;21;2024-11-15;null;null;JJV112;123;1;2000;159
24102929;36468;2024-11-15;24102929;36421;Prueba performance insertar ajuste de consumo 17107;2;0;0;null;21;2024-11-15;null;null;LED195;123;1;2000;159
24102930;36468;2024-11-15;24102930;36422;Prueba performance insertar ajuste de consumo 17108;2;0;0;null;21;2024-11-15;null;null;MIT123;123;1;2000;159
24102931;36468;2024-11-15;24102931;36423;Prueba performance insertar ajuste de consumo 17109;2;0;0;null;21;2024-11-15;null;null;NAJ352;123;1;2000;159
24102932;36468;2024-11-15;24102932;36424;Prueba performance insertar ajuste de consumo 17110;2;0;0;null;21;2024-11-15;null;null;QWE000;123;1;2000;159
24102933;36468;2024-11-15;24102933;36425;Prueba performance insertar ajuste de consumo 17111;2;0;0;null;21;2024-11-15;null;null;RTQ843;123;1;2000;159
24102934;36468;2024-11-15;24102934;36426;Prueba performance insertar ajuste de consumo 17112;2;0;0;null;21;2024-11-15;null;null;AJT124;123;1;2000;159
24102935;36468;2024-11-15;24102935;36427;Prueba performance insertar ajuste de consumo 17113;2;0;0;null;21;2024-11-15;null;null;COA721;123;1;2000;159
24102936;36468;2024-11-15;24102936;36428;Prueba performance insertar ajuste de consumo 17114;2;0;0;null;21;2024-11-15;null;null;JJV112;123;1;2000;159
24102937;36468;2024-11-15;24102937;36429;Prueba performance insertar ajuste de consumo 17115;2;0;0;null;21;2024-11-15;null;null;LED195;123;1;2000;159
24102938;36468;2024-11-15;24102938;36430;Prueba performance insertar ajuste de consumo 17116;2;0;0;null;21;2024-11-15;null;null;MIT123;123;1;2000;159
24102939;36468;2024-11-15;24102939;36431;Prueba performance insertar ajuste de consumo 17117;2;0;0;null;21;2024-11-15;null;null;NAJ352;123;1;2000;159
24102940;36468;2024-11-15;24102940;36432;Prueba performance insertar ajuste de consumo 17118;2;0;0;null;21;2024-11-15;null;null;QWE000;123;1;2000;159
24102941;36468;2024-11-15;24102941;36433;Prueba performance insertar ajuste de consumo 17119;2;0;0;null;21;2024-11-15;null;null;RTQ843;123;1;2000;159
24102942;36468;2024-11-15;24102942;36434;Prueba performance insertar ajuste de consumo 17120;2;0;0;null;21;2024-11-15;null;null;JJV112;123;1;2000;159
24102943;36468;2024-11-15;24102943;36435;Prueba performance insertar ajuste de consumo 17121;2;0;0;null;21;2024-11-15;null;null;LED195;123;1;2000;159
24102944;36468;2024-11-15;24102944;36436;Prueba performance insertar ajuste de consumo 17122;2;0;0;null;21;2024-11-15;null;null;MIT123;123;1;2000;159
24102945;36468;2024-11-15;24102945;36437;Prueba performance insertar ajuste de consumo 17123;2;0;0;null;21;2024-11-15;null;null;NAJ352;123;1;2000;159
24102946;36468;2024-11-15;24102946;36438;Prueba performance insertar ajuste de consumo 17124;2;0;0;null;21;2024-11-15;null;null;QWE000;123;1;2000;159
24102947;36468;2024-11-15;24102947;36439;Prueba performance insertar ajuste de consumo 17125;2;0;0;null;21;2024-11-15;null;null;RTQ843;123;1;2000;159
24102948;36468;2024-11-15;24102948;36440;Prueba performance insertar ajuste de consumo 17126;2;0;0;null;21;2024-11-15;null;null;AJT124;123;1;2000;159
24102949;36468;2024-11-15;24102949;36441;Prueba performance insertar ajuste de consumo 17127;2;0;0;null;21;2024-11-15;null;null;COA721;123;1;2000;159
24102950;36468;2024-11-15;24102950;36442;Prueba performance insertar ajuste de consumo 17128;2;0;0;null;21;2024-11-15;null;null;JJV112;123;1;2000;159
24102951;36468;2024-11-15;24102951;36443;Prueba performance insertar ajuste de consumo 17129;2;0;0;null;21;2024-11-15;null;null;LED195;123;1;2000;159
24102952;36468;2024-11-15;24102952;36444;Prueba performance insertar ajuste de consumo 17130;2;0;0;null;21;2024-11-15;null;null;MIT123;123;1;2000;159
24102953;36468;2024-11-15;24102953;36445;Prueba performance insertar ajuste de consumo 17131;2;0;0;null;21;2024-11-15;null;null;NAJ352;123;1;2000;159
24102954;36468;2024-11-15;24102954;36446;Prueba performance insertar ajuste de consumo 17132;2;0;0;null;21;2024-11-15;null;null;QWE000;123;1;2000;159
24102955;36468;2024-11-15;24102955;36447;Prueba performance insertar ajuste de consumo 17133;2;0;0;null;21;2024-11-15;null;null;RTQ843;123;1;2000;159
24102956;36468;2024-11-15;24102956;36448;Prueba performance insertar ajuste de consumo 17134;2;0;0;null;21;2024-11-15;null;null;AJT124;123;1;2000;159
24102957;36468;2024-11-15;24102957;36449;Prueba performance insertar ajuste de consumo 17135;2;0;0;null;21;2024-11-15;null;null;COA721;123;1;2000;159
24102958;36468;2024-11-15;24102958;36450;Prueba performance insertar ajuste de consumo 17136;2;0;0;null;21;2024-11-15;null;null;JJV112;123;1;2000;159
24102959;36468;2024-11-15;24102959;36451;Prueba performance insertar ajuste de consumo 17137;2;0;0;null;21;2024-11-15;null;null;LED195;123;1;2000;159
24102960;36468;2024-11-15;24102960;36452;Prueba performance insertar ajuste de consumo 17138;2;0;0;null;21;2024-11-15;null;null;MIT123;123;1;2000;159
24102961;36468;2024-11-15;24102961;36453;Prueba performance insertar ajuste de consumo 17139;2;0;0;null;21;2024-11-15;null;null;NAJ352;123;1;2000;159
24102962;36468;2024-11-15;24102962;36454;Prueba performance insertar ajuste de consumo 17140;2;0;0;null;21;2024-11-15;null;null;QWE000;123;1;2000;159
24102963;36468;2024-11-15;24102963;36455;Prueba performance insertar ajuste de consumo 17141;2;0;0;null;21;2024-11-15;null;null;RTQ843;123;1;2000;159
24102964;36468;2024-11-15;24102964;36456;Prueba performance insertar ajuste de consumo 17142;2;0;0;null;21;2024-11-15;null;null;JJV112;123;1;2000;159
24102965;36468;2024-11-15;24102965;36457;Prueba performance insertar ajuste de consumo 17143;2;0;0;null;21;2024-11-15;null;null;LED195;123;1;2000;159
24102966;36468;2024-11-15;24102966;36458;Prueba performance insertar ajuste de consumo 17144;2;0;0;null;21;2024-11-15;null;null;MIT123;123;1;2000;159
24102967;36468;2024-11-15;24102967;36459;Prueba performance insertar ajuste de consumo 17145;2;0;0;null;21;2024-11-15;null;null;NAJ352;123;1;2000;159
24102968;36468;2024-11-15;24102968;36460;Prueba performance insertar ajuste de consumo 17146;2;0;0;null;21;2024-11-15;null;null;QWE000;123;1;2000;159
24102969;36468;2024-11-15;24102969;36461;Prueba performance insertar ajuste de consumo 17147;2;0;0;null;21;2024-11-15;null;null;RTQ843;123;1;2000;159
24102970;36468;2024-11-15;24102970;36462;Prueba performance insertar ajuste de consumo 17148;2;0;0;null;21;2024-11-15;null;null;AJT124;123;1;2000;159
24102971;36468;2024-11-15;24102971;36463;Prueba performance insertar ajuste de consumo 17149;2;0;0;null;21;2024-11-15;null;null;COA721;123;1;2000;159
24102972;36468;2024-11-15;24102972;36464;Prueba performance insertar ajuste de consumo 17150;2;0;0;null;21;2024-11-15;null;null;JJV112;123;1;2000;159
24102973;36468;2024-11-15;24102973;36465;Prueba performance insertar ajuste de consumo 17151;2;0;0;null;21;2024-11-15;null;null;LED195;123;1;2000;159
24102974;36468;2024-11-15;24102974;36466;Prueba performance insertar ajuste de consumo 17152;2;0;0;null;21;2024-11-15;null;null;MIT123;123;1;2000;159
24102975;36468;2024-11-15;24102975;36467;Prueba performance insertar ajuste de consumo 17153;2;0;0;null;21;2024-11-15;null;null;NAJ352;123;1;2000;159
24102976;36468;2024-11-15;24102976;36468;Prueba performance insertar ajuste de consumo 17154;2;0;0;null;21;2024-11-15;null;null;QWE000;123;1;2000;159
24102977;36468;2024-11-15;24102977;36469;Prueba performance insertar ajuste de consumo 17155;2;0;0;null;21;2024-11-15;null;null;RTQ843;123;1;2000;159
24102978;36468;2024-11-15;24102978;36470;Prueba performance insertar ajuste de consumo 17156;2;0;0;null;21;2024-11-15;null;null;AJT124;123;1;2000;159
24102979;36468;2024-11-15;24102979;36471;Prueba performance insertar ajuste de consumo 17157;2;0;0;null;21;2024-11-15;null;null;COA721;123;1;2000;159
24102980;36468;2024-11-15;24102980;36472;Prueba performance insertar ajuste de consumo 17158;2;0;0;null;21;2024-11-15;null;null;JJV112;123;1;2000;159
24102981;36468;2024-11-15;24102981;36473;Prueba performance insertar ajuste de consumo 17159;2;0;0;null;21;2024-11-15;null;null;LED195;123;1;2000;159
24102982;36468;2024-11-15;24102982;36474;Prueba performance insertar ajuste de consumo 17160;2;0;0;null;21;2024-11-15;null;null;MIT123;123;1;2000;159
24102983;36468;2024-11-15;24102983;36475;Prueba performance insertar ajuste de consumo 17161;2;0;0;null;21;2024-11-15;null;null;NAJ352;123;1;2000;159
24102984;36468;2024-11-15;24102984;36476;Prueba performance insertar ajuste de consumo 17162;2;0;0;null;21;2024-11-15;null;null;QWE000;123;1;2000;159
24102985;36468;2024-11-15;24102985;36477;Prueba performance insertar ajuste de consumo 17163;2;0;0;null;21;2024-11-15;null;null;RTQ843;123;1;2000;159
24102986;36468;2024-11-15;24102986;36478;Prueba performance insertar ajuste de consumo 17164;2;0;0;null;21;2024-11-15;null;null;JJV112;123;1;2000;159
24102987;36468;2024-11-15;24102987;36479;Prueba performance insertar ajuste de consumo 17165;2;0;0;null;21;2024-11-15;null;null;LED195;123;1;2000;159
24102988;36468;2024-11-15;24102988;36480;Prueba performance insertar ajuste de consumo 17166;2;0;0;null;21;2024-11-15;null;null;MIT123;123;1;2000;159
24102989;36468;2024-11-15;24102989;36481;Prueba performance insertar ajuste de consumo 17167;2;0;0;null;21;2024-11-15;null;null;NAJ352;123;1;2000;159
24102990;36468;2024-11-15;24102990;36482;Prueba performance insertar ajuste de consumo 17168;2;0;0;null;21;2024-11-15;null;null;QWE000;123;1;2000;159
24102991;36468;2024-11-15;24102991;36483;Prueba performance insertar ajuste de consumo 17169;2;0;0;null;21;2024-11-15;null;null;RTQ843;123;1;2000;159
