cdmvto_sinc_billeteraIR;cdusuarioIR;femvtoIR;cdnumero_transaccionIR;vrmvtoIR;dsdescripcion_mvtoIR;cdtipo_mvtoIR;cdtipo_ajusteIR;cdorigen_ajusteIR;cdmvto_relacionIR;cdusuario_ingresaIR;feingresaIR;femodificaIR;cdmovimiento_referenciaIR;dsplacaIR;cdpunto_atencionIR;cdtipo_consumoIR;vrajusteIR;cdajusteIR
24070842;39763;2024-11-15;24070842;26834;Prueba performance insertar recarga 17527;1;null;null;30;21;2024-11-15;null;null;null;null;null;null;null
24070843;39763;2024-11-15;24070843;26835;Prueba performance insertar recarga 17528;1;null;null;30;21;2024-11-15;null;null;null;null;null;null;null
24070844;39764;2024-11-15;24070844;26836;Prueba performance insertar recarga 17529;1;null;null;30;21;2024-11-15;null;null;null;null;null;null;null
24070845;39765;2024-11-15;24070845;26837;Prueba performance insertar recarga 17530;1;null;null;30;21;2024-11-15;null;null;null;null;null;null;null
24070846;39766;2024-11-15;24070846;26838;Prueba performance insertar recarga 17531;1;null;null;30;21;2024-11-15;null;null;null;null;null;null;null
24070847;39763;2024-11-15;24070847;26839;Prueba performance insertar recarga 17532;1;null;null;30;21;2024-11-15;null;null;null;null;null;null;null
24070848;39763;2024-11-15;24070848;26840;Prueba performance insertar recarga 17533;1;null;null;30;21;2024-11-15;null;null;null;null;null;null;null
24070849;39764;2024-11-15;24070849;26841;Prueba performance insertar recarga 17534;1;null;null;30;21;2024-11-15;null;null;null;null;null;null;null
24070850;39765;2024-11-15;24070850;26842;Prueba performance insertar recarga 17535;1;null;null;30;21;2024-11-15;null;null;null;null;null;null;null
24070851;39766;2024-11-15;24070851;26843;Prueba performance insertar recarga 17536;1;null;null;30;21;2024-11-15;null;null;null;null;null;null;null
24070852;39763;2024-11-15;24070852;26844;Prueba performance insertar recarga 17537;1;null;null;30;21;2024-11-15;null;null;null;null;null;null;null
24070853;39763;2024-11-15;24070853;26845;Prueba performance insertar recarga 17538;1;null;null;30;21;2024-11-15;null;null;null;null;null;null;null
24070854;39764;2024-11-15;24070854;26846;Prueba performance insertar recarga 17539;1;null;null;30;21;2024-11-15;null;null;null;null;null;null;null
24070855;39765;2024-11-15;24070855;26847;Prueba performance insertar recarga 17540;1;null;null;30;21;2024-11-15;null;null;null;null;null;null;null
24070856;39766;2024-11-15;24070856;26848;Prueba performance insertar recarga 17541;1;null;null;30;21;2024-11-15;null;null;null;null;null;null;null
24070857;39763;2024-11-15;24070857;26849;Prueba performance insertar recarga 17542;1;null;null;30;21;2024-11-15;null;null;null;null;null;null;null
24070858;39763;2024-11-15;24070858;26850;Prueba performance insertar recarga 17543;1;null;null;30;21;2024-11-15;null;null;null;null;null;null;null
24070859;39764;2024-11-15;24070859;26851;Prueba performance insertar recarga 17544;1;null;null;30;21;2024-11-15;null;null;null;null;null;null;null
24070860;39765;2024-11-15;24070860;26852;Prueba performance insertar recarga 17545;1;null;null;30;21;2024-11-15;null;null;null;null;null;null;null
24070861;39766;2024-11-15;24070861;26853;Prueba performance insertar recarga 17546;1;null;null;30;21;2024-11-15;null;null;null;null;null;null;null
24070862;39763;2024-11-15;24070862;26854;Prueba performance insertar recarga 17547;1;null;null;30;21;2024-11-15;null;null;null;null;null;null;null
24070863;39763;2024-11-15;24070863;26855;Prueba performance insertar recarga 17548;1;null;null;30;21;2024-11-15;null;null;null;null;null;null;null
24070864;39764;2024-11-15;24070864;26856;Prueba performance insertar recarga 17549;1;null;null;30;21;2024-11-15;null;null;null;null;null;null;null
24070865;39765;2024-11-15;24070865;26857;Prueba performance insertar recarga 17550;1;null;null;30;21;2024-11-15;null;null;null;null;null;null;null
24070866;39766;2024-11-15;24070866;26858;Prueba performance insertar recarga 17551;1;null;null;30;21;2024-11-15;null;null;null;null;null;null;null
24070867;39765;2024-11-15;24070867;26859;Prueba performance insertar recarga 17552;1;null;null;30;21;2024-11-15;null;null;null;null;null;null;null
24070868;39766;2024-11-15;24070868;26860;Prueba performance insertar recarga 17553;1;null;null;30;21;2024-11-15;null;null;null;null;null;null;null
24070869;39763;2024-11-15;24070869;26861;Prueba performance insertar recarga 17554;1;null;null;30;21;2024-11-15;null;null;null;null;null;null;null
24070870;39763;2024-11-15;24070870;26862;Prueba performance insertar recarga 17555;1;null;null;30;21;2024-11-15;null;null;null;null;null;null;null
24070871;39764;2024-11-15;24070871;26863;Prueba performance insertar recarga 17556;1;null;null;30;21;2024-11-15;null;null;null;null;null;null;null
24070872;39765;2024-11-15;24070872;26864;Prueba performance insertar recarga 17557;1;null;null;30;21;2024-11-15;null;null;null;null;null;null;null
24070873;39766;2024-11-15;24070873;26865;Prueba performance insertar recarga 17558;1;null;null;30;21;2024-11-15;null;null;null;null;null;null;null
24070874;39763;2024-11-15;24070874;26866;Prueba performance insertar recarga 17559;1;null;null;30;21;2024-11-15;null;null;null;null;null;null;null
24070875;39763;2024-11-15;24070875;26867;Prueba performance insertar recarga 17560;1;null;null;30;21;2024-11-15;null;null;null;null;null;null;null
24070876;39764;2024-11-15;24070876;26868;Prueba performance insertar recarga 17561;1;null;null;30;21;2024-11-15;null;null;null;null;null;null;null
24070877;39765;2024-11-15;24070877;26869;Prueba performance insertar recarga 17562;1;null;null;30;21;2024-11-15;null;null;null;null;null;null;null
24070878;39766;2024-11-15;24070878;26870;Prueba performance insertar recarga 17563;1;null;null;30;21;2024-11-15;null;null;null;null;null;null;null
24070879;39763;2024-11-15;24070879;26871;Prueba performance insertar recarga 17564;1;null;null;30;21;2024-11-15;null;null;null;null;null;null;null
24070880;39763;2024-11-15;24070880;26872;Prueba performance insertar recarga 17565;1;null;null;30;21;2024-11-15;null;null;null;null;null;null;null
24070881;39764;2024-11-15;24070881;26873;Prueba performance insertar recarga 17566;1;null;null;30;21;2024-11-15;null;null;null;null;null;null;null
24070882;39765;2024-11-15;24070882;26874;Prueba performance insertar recarga 17567;1;null;null;30;21;2024-11-15;null;null;null;null;null;null;null
24070883;39766;2024-11-15;24070883;26875;Prueba performance insertar recarga 17568;1;null;null;30;21;2024-11-15;null;null;null;null;null;null;null
24070884;39763;2024-11-15;24070884;26876;Prueba performance insertar recarga 17569;1;null;null;30;21;2024-11-15;null;null;null;null;null;null;null
24070885;39763;2024-11-15;24070885;26877;Prueba performance insertar recarga 17570;1;null;null;30;21;2024-11-15;null;null;null;null;null;null;null
24070886;39764;2024-11-15;24070886;26878;Prueba performance insertar recarga 17571;1;null;null;30;21;2024-11-15;null;null;null;null;null;null;null
24070887;39765;2024-11-15;24070887;26879;Prueba performance insertar recarga 17572;1;null;null;30;21;2024-11-15;null;null;null;null;null;null;null
24070888;39766;2024-11-15;24070888;26880;Prueba performance insertar recarga 17573;1;null;null;30;21;2024-11-15;null;null;null;null;null;null;null
24070889;39763;2024-11-15;24070889;26881;Prueba performance insertar recarga 17574;1;null;null;30;21;2024-11-15;null;null;null;null;null;null;null
24070890;39763;2024-11-15;24070890;26882;Prueba performance insertar recarga 17575;1;null;null;30;21;2024-11-15;null;null;null;null;null;null;null
24070891;39764;2024-11-15;24070891;26883;Prueba performance insertar recarga 17576;1;null;null;30;21;2024-11-15;null;null;null;null;null;null;null
24070892;39765;2024-11-15;24070892;26884;Prueba performance insertar recarga 17577;1;null;null;30;21;2024-11-15;null;null;null;null;null;null;null
24070893;39766;2024-11-15;24070893;26885;Prueba performance insertar recarga 17578;1;null;null;30;21;2024-11-15;null;null;null;null;null;null;null
24070894;39765;2024-11-15;24070894;26886;Prueba performance insertar recarga 17579;1;null;null;30;21;2024-11-15;null;null;null;null;null;null;null
24070895;39766;2024-11-15;24070895;26887;Prueba performance insertar recarga 17580;1;null;null;30;21;2024-11-15;null;null;null;null;null;null;null
24070896;39763;2024-11-15;24070896;26888;Prueba performance insertar recarga 17581;1;null;null;30;21;2024-11-15;null;null;null;null;null;null;null
24070897;39763;2024-11-15;24070897;26889;Prueba performance insertar recarga 17582;1;null;null;30;21;2024-11-15;null;null;null;null;null;null;null
24070898;39764;2024-11-15;24070898;26890;Prueba performance insertar recarga 17583;1;null;null;30;21;2024-11-15;null;null;null;null;null;null;null
24070899;39765;2024-11-15;24070899;26891;Prueba performance insertar recarga 17584;1;null;null;30;21;2024-11-15;null;null;null;null;null;null;null
24070900;39766;2024-11-15;24070900;26892;Prueba performance insertar recarga 17585;1;null;null;30;21;2024-11-15;null;null;null;null;null;null;null
24070901;39763;2024-11-15;24070901;26893;Prueba performance insertar recarga 17586;1;null;null;30;21;2024-11-15;null;null;null;null;null;null;null
24070902;39763;2024-11-15;24070902;26894;Prueba performance insertar recarga 17587;1;null;null;30;21;2024-11-15;null;null;null;null;null;null;null
24070903;39764;2024-11-15;24070903;26895;Prueba performance insertar recarga 17588;1;null;null;30;21;2024-11-15;null;null;null;null;null;null;null
24070904;39765;2024-11-15;24070904;26896;Prueba performance insertar recarga 17589;1;null;null;30;21;2024-11-15;null;null;null;null;null;null;null
24070905;39766;2024-11-15;24070905;26897;Prueba performance insertar recarga 17590;1;null;null;30;21;2024-11-15;null;null;null;null;null;null;null
24070906;39763;2024-11-15;24070906;26898;Prueba performance insertar recarga 17591;1;null;null;30;21;2024-11-15;null;null;null;null;null;null;null
24070907;39763;2024-11-15;24070907;26899;Prueba performance insertar recarga 17592;1;null;null;30;21;2024-11-15;null;null;null;null;null;null;null
24070908;39764;2024-11-15;24070908;26900;Prueba performance insertar recarga 17593;1;null;null;30;21;2024-11-15;null;null;null;null;null;null;null
24070909;39765;2024-11-15;24070909;26901;Prueba performance insertar recarga 17594;1;null;null;30;21;2024-11-15;null;null;null;null;null;null;null
24070910;39766;2024-11-15;24070910;26902;Prueba performance insertar recarga 17595;1;null;null;30;21;2024-11-15;null;null;null;null;null;null;null
24070911;39763;2024-11-15;24070911;26903;Prueba performance insertar recarga 17596;1;null;null;30;21;2024-11-15;null;null;null;null;null;null;null
24070912;39763;2024-11-15;24070912;26904;Prueba performance insertar recarga 17597;1;null;null;30;21;2024-11-15;null;null;null;null;null;null;null
24070913;39764;2024-11-15;24070913;26905;Prueba performance insertar recarga 17598;1;null;null;30;21;2024-11-15;null;null;null;null;null;null;null
24070914;39765;2024-11-15;24070914;26906;Prueba performance insertar recarga 17599;1;null;null;30;21;2024-11-15;null;null;null;null;null;null;null
24070915;39766;2024-11-15;24070915;26907;Prueba performance insertar recarga 17600;1;null;null;30;21;2024-11-15;null;null;null;null;null;null;null
24070916;39763;2024-11-15;24070916;26908;Prueba performance insertar recarga 17601;1;null;null;30;21;2024-11-15;null;null;null;null;null;null;null
24070917;39763;2024-11-15;24070917;26909;Prueba performance insertar recarga 17602;1;null;null;30;21;2024-11-15;null;null;null;null;null;null;null
24070918;39764;2024-11-15;24070918;26910;Prueba performance insertar recarga 17603;1;null;null;30;21;2024-11-15;null;null;null;null;null;null;null
24070919;39765;2024-11-15;24070919;26911;Prueba performance insertar recarga 17604;1;null;null;30;21;2024-11-15;null;null;null;null;null;null;null
24070920;39766;2024-11-15;24070920;26912;Prueba performance insertar recarga 17605;1;null;null;30;21;2024-11-15;null;null;null;null;null;null;null
24070921;39765;2024-11-15;24070921;26913;Prueba performance insertar recarga 17606;1;null;null;30;21;2024-11-15;null;null;null;null;null;null;null
24070922;39766;2024-11-15;24070922;26914;Prueba performance insertar recarga 17607;1;null;null;30;21;2024-11-15;null;null;null;null;null;null;null
24070923;39763;2024-11-15;24070923;26915;Prueba performance insertar recarga 17608;1;null;null;30;21;2024-11-15;null;null;null;null;null;null;null
24070924;39763;2024-11-15;24070924;26916;Prueba performance insertar recarga 17609;1;null;null;30;21;2024-11-15;null;null;null;null;null;null;null
24070925;39764;2024-11-15;24070925;26917;Prueba performance insertar recarga 17610;1;null;null;30;21;2024-11-15;null;null;null;null;null;null;null
24070926;39765;2024-11-15;24070926;26918;Prueba performance insertar recarga 17611;1;null;null;30;21;2024-11-15;null;null;null;null;null;null;null
24070927;39766;2024-11-15;24070927;26919;Prueba performance insertar recarga 17612;1;null;null;30;21;2024-11-15;null;null;null;null;null;null;null
24070928;39763;2024-11-15;24070928;26920;Prueba performance insertar recarga 17613;1;null;null;30;21;2024-11-15;null;null;null;null;null;null;null
24070929;39763;2024-11-15;24070929;26921;Prueba performance insertar recarga 17614;1;null;null;30;21;2024-11-15;null;null;null;null;null;null;null
24070930;39764;2024-11-15;24070930;26922;Prueba performance insertar recarga 17615;1;null;null;30;21;2024-11-15;null;null;null;null;null;null;null
24070931;39765;2024-11-15;24070931;26923;Prueba performance insertar recarga 17616;1;null;null;30;21;2024-11-15;null;null;null;null;null;null;null
24070932;39766;2024-11-15;24070932;26924;Prueba performance insertar recarga 17617;1;null;null;30;21;2024-11-15;null;null;null;null;null;null;null
24070933;39763;2024-11-15;24070933;26925;Prueba performance insertar recarga 17618;1;null;null;30;21;2024-11-15;null;null;null;null;null;null;null
24070934;39763;2024-11-15;24070934;26926;Prueba performance insertar recarga 17619;1;null;null;30;21;2024-11-15;null;null;null;null;null;null;null
24070935;39764;2024-11-15;24070935;26927;Prueba performance insertar recarga 17620;1;null;null;30;21;2024-11-15;null;null;null;null;null;null;null
24070936;39765;2024-11-15;24070936;26928;Prueba performance insertar recarga 17621;1;null;null;30;21;2024-11-15;null;null;null;null;null;null;null
24070937;39766;2024-11-15;24070937;26929;Prueba performance insertar recarga 17622;1;null;null;30;21;2024-11-15;null;null;null;null;null;null;null
24070938;39763;2024-11-15;24070938;26930;Prueba performance insertar recarga 17623;1;null;null;30;21;2024-11-15;null;null;null;null;null;null;null
24070939;39763;2024-11-15;24070939;26931;Prueba performance insertar recarga 17624;1;null;null;30;21;2024-11-15;null;null;null;null;null;null;null
24070940;39764;2024-11-15;24070940;26932;Prueba performance insertar recarga 17625;1;null;null;30;21;2024-11-15;null;null;null;null;null;null;null
24070941;39765;2024-11-15;24070941;26933;Prueba performance insertar recarga 17626;1;null;null;30;21;2024-11-15;null;null;null;null;null;null;null
24070942;39766;2024-11-15;24070942;26934;Prueba performance insertar recarga 17627;1;null;null;30;21;2024-11-15;null;null;null;null;null;null;null
24070943;39763;2024-11-15;24070943;26935;Prueba performance insertar recarga 17628;1;null;null;30;21;2024-11-15;null;null;null;null;null;null;null
24070944;39763;2024-11-15;24070944;26936;Prueba performance insertar recarga 17629;1;null;null;30;21;2024-11-15;null;null;null;null;null;null;null
24070945;39764;2024-11-15;24070945;26937;Prueba performance insertar recarga 17630;1;null;null;30;21;2024-11-15;null;null;null;null;null;null;null
24070946;39765;2024-11-15;24070946;26938;Prueba performance insertar recarga 17631;1;null;null;30;21;2024-11-15;null;null;null;null;null;null;null
