cdmvto_sinc_billetera;cdusuario;femvto;cdnumero_transaccion;vrmvto;dsdescripcion_mvto;cdtipo_mvto;cdtipo_ajuste;cdorigen_ajuste;cdmvto_relacion;cdusuario_ingresa;feingresa;femodifica;cdmovimiento_referencia;dsplaca;cdpunto_atencion;cdtipo_consumo;vrajuste;cdajuste
23130832;36468;2024-11-15;23130832;37023;Prueba performance insertar referrencia 17710;0;null;null;null;21;2024-11-15;null;null;COA721;123;1;null;null
23130833;36468;2024-11-15;23130833;37024;Prueba performance insertar referrencia 17711;0;null;null;null;21;2024-11-15;null;null;JJV112;123;1;null;null
23130834;36468;2024-11-15;23130834;37025;Prueba performance insertar referrencia 17712;0;null;null;null;21;2024-11-15;null;null;LED195;123;1;null;null
23130835;36468;2024-11-15;23130835;37026;Prueba performance insertar referrencia 17713;0;null;null;null;21;2024-11-15;null;null;MIT123;123;1;null;null
23130836;36468;2024-11-15;23130836;37027;Prueba performance insertar referrencia 17714;0;null;null;null;21;2024-11-15;null;null;QWE000;123;1;null;null
23130837;36468;2024-11-15;23130837;37028;Prueba performance insertar referrencia 17715;0;null;null;null;21;2024-11-15;null;null;RTQ843;123;1;null;null
23130838;36468;2024-11-15;23130838;37029;Prueba performance insertar referrencia 17716;0;null;null;null;21;2024-11-15;null;null;NAJ352;123;1;null;null
23130839;36468;2024-11-15;23130839;37030;Prueba performance insertar referrencia 17717;0;null;null;null;21;2024-11-15;null;null;AJT124;123;1;null;null
23130840;36468;2024-11-15;23130840;37031;Prueba performance insertar referrencia 17718;0;null;null;null;21;2024-11-15;null;null;COA721;123;1;null;null
23130841;36468;2024-11-15;23130841;37032;Prueba performance insertar referrencia 17719;0;null;null;null;21;2024-11-15;null;null;JJV112;123;1;null;null
23130842;36468;2024-11-15;23130842;37033;Prueba performance insertar referrencia 17720;0;null;null;null;21;2024-11-15;null;null;LED195;123;1;null;null
23130843;36468;2024-11-15;23130843;37034;Prueba performance insertar referrencia 17721;0;null;null;null;21;2024-11-15;null;null;MIT123;123;1;null;null
23130844;36468;2024-11-15;23130844;37035;Prueba performance insertar referrencia 17722;0;null;null;null;21;2024-11-15;null;null;QWE000;123;1;null;null
23130845;36468;2024-11-15;23130845;37036;Prueba performance insertar referrencia 17723;0;null;null;null;21;2024-11-15;null;null;RTQ843;123;1;null;null
23130846;36468;2024-11-15;23130846;37037;Prueba performance insertar referrencia 17724;0;null;null;null;21;2024-11-15;null;null;NAJ352;123;1;null;null
23130847;36468;2024-11-15;23130847;37038;Prueba performance insertar referrencia 17725;0;null;null;null;21;2024-11-15;null;null;AJT124;123;1;null;null
23130848;36468;2024-11-15;23130848;37039;Prueba performance insertar referrencia 17726;0;null;null;null;21;2024-11-15;null;null;COA721;123;1;null;null
23130849;36468;2024-11-15;23130849;37040;Prueba performance insertar referrencia 17727;0;null;null;null;21;2024-11-15;null;null;JJV112;123;1;null;null
23130850;36468;2024-11-15;23130850;37041;Prueba performance insertar referrencia 17728;0;null;null;null;21;2024-11-15;null;null;LED195;123;1;null;null
23130851;36468;2024-11-15;23130851;37042;Prueba performance insertar referrencia 17729;0;null;null;null;21;2024-11-15;null;null;MIT123;123;1;null;null
23130852;36468;2024-11-15;23130852;37043;Prueba performance insertar referrencia 17730;0;null;null;null;21;2024-11-15;null;null;QWE000;123;1;null;null
23130853;36468;2024-11-15;23130853;37044;Prueba performance insertar referrencia 17731;0;null;null;null;21;2024-11-15;null;null;RTQ843;123;1;null;null
23130854;36468;2024-11-15;23130854;37045;Prueba performance insertar referrencia 17732;0;null;null;null;21;2024-11-15;null;null;AJT124;123;1;null;null
23130855;36468;2024-11-15;23130855;37046;Prueba performance insertar referrencia 17733;0;null;null;null;21;2024-11-15;null;null;COA721;123;1;null;null
23130856;36468;2024-11-15;23130856;37047;Prueba performance insertar referrencia 17734;0;null;null;null;21;2024-11-15;null;null;JJV112;123;1;null;null
23130857;36468;2024-11-15;23130857;37048;Prueba performance insertar referrencia 17735;0;null;null;null;21;2024-11-15;null;null;LED195;123;1;null;null
23130858;36468;2024-11-15;23130858;37049;Prueba performance insertar referrencia 17736;0;null;null;null;21;2024-11-15;null;null;MIT123;123;1;null;null
23130859;36468;2024-11-15;23130859;37050;Prueba performance insertar referrencia 17737;0;null;null;null;21;2024-11-15;null;null;QWE000;123;1;null;null
23130860;36468;2024-11-15;23130860;37051;Prueba performance insertar referrencia 17738;0;null;null;null;21;2024-11-15;null;null;RTQ843;123;1;null;null
23130861;36468;2024-11-15;23130861;37052;Prueba performance insertar referrencia 17739;0;null;null;null;21;2024-11-15;null;null;NAJ352;123;1;null;null
23130862;36468;2024-11-15;23130862;37053;Prueba performance insertar referrencia 17740;0;null;null;null;21;2024-11-15;null;null;AJT124;123;1;null;null
23130863;36468;2024-11-15;23130863;37054;Prueba performance insertar referrencia 17741;0;null;null;null;21;2024-11-15;null;null;COA721;123;1;null;null
23130864;36468;2024-11-15;23130864;37055;Prueba performance insertar referrencia 17742;0;null;null;null;21;2024-11-15;null;null;JJV112;123;1;null;null
23130865;36468;2024-11-15;23130865;37056;Prueba performance insertar referrencia 17743;0;null;null;null;21;2024-11-15;null;null;LED195;123;1;null;null
23130866;36468;2024-11-15;23130866;37057;Prueba performance insertar referrencia 17744;0;null;null;null;21;2024-11-15;null;null;MIT123;123;1;null;null
23130867;36468;2024-11-15;23130867;37058;Prueba performance insertar referrencia 17745;0;null;null;null;21;2024-11-15;null;null;QWE000;123;1;null;null
23130868;36468;2024-11-15;23130868;37059;Prueba performance insertar referrencia 17746;0;null;null;null;21;2024-11-15;null;null;RTQ843;123;1;null;null
23130869;36468;2024-11-15;23130869;37060;Prueba performance insertar referrencia 17747;0;null;null;null;21;2024-11-15;null;null;NAJ352;123;1;null;null
23130870;36468;2024-11-15;23130870;37061;Prueba performance insertar referrencia 17748;0;null;null;null;21;2024-11-15;null;null;AJT124;123;1;null;null
23130871;36468;2024-11-15;23130871;37062;Prueba performance insertar referrencia 17749;0;null;null;null;21;2024-11-15;null;null;COA721;123;1;null;null
23130872;36468;2024-11-15;23130872;37063;Prueba performance insertar referrencia 17750;0;null;null;null;21;2024-11-15;null;null;JJV112;123;1;null;null
23130873;36468;2024-11-15;23130873;37064;Prueba performance insertar referrencia 17751;0;null;null;null;21;2024-11-15;null;null;LED195;123;1;null;null
23130874;36468;2024-11-15;23130874;37065;Prueba performance insertar referrencia 17752;0;null;null;null;21;2024-11-15;null;null;MIT123;123;1;null;null
23130875;36468;2024-11-15;23130875;37066;Prueba performance insertar referrencia 17753;0;null;null;null;21;2024-11-15;null;null;QWE000;123;1;null;null
23130876;36468;2024-11-15;23130876;37067;Prueba performance insertar referrencia 17754;0;null;null;null;21;2024-11-15;null;null;RTQ843;123;1;null;null
23130877;36468;2024-11-15;23130877;37068;Prueba performance insertar referrencia 17755;0;null;null;null;21;2024-11-15;null;null;NAJ352;123;1;null;null
23130878;36468;2024-11-15;23130878;37069;Prueba performance insertar referrencia 17756;0;null;null;null;21;2024-11-15;null;null;AJT124;123;1;null;null
23130879;36468;2024-11-15;23130879;37070;Prueba performance insertar referrencia 17757;0;null;null;null;21;2024-11-15;null;null;COA721;123;1;null;null
23130880;36468;2024-11-15;23130880;37071;Prueba performance insertar referrencia 17758;0;null;null;null;21;2024-11-15;null;null;JJV112;123;1;null;null
23130881;36468;2024-11-15;23130881;37072;Prueba performance insertar referrencia 17759;0;null;null;null;21;2024-11-15;null;null;LED195;123;1;null;null
23130882;36468;2024-11-15;23130882;37073;Prueba performance insertar referrencia 17760;0;null;null;null;21;2024-11-15;null;null;MIT123;123;1;null;null
23130883;36468;2024-11-15;23130883;37074;Prueba performance insertar referrencia 17761;0;null;null;null;21;2024-11-15;null;null;QWE000;123;1;null;null
23130884;36468;2024-11-15;23130884;37075;Prueba performance insertar referrencia 17762;0;null;null;null;21;2024-11-15;null;null;RTQ843;123;1;null;null
23130885;36468;2024-11-15;23130885;37076;Prueba performance insertar referrencia 17763;0;null;null;null;21;2024-11-15;null;null;AJT124;123;1;null;null
23130886;36468;2024-11-15;23130886;37077;Prueba performance insertar referrencia 17764;0;null;null;null;21;2024-11-15;null;null;COA721;123;1;null;null
23130887;36468;2024-11-15;23130887;37078;Prueba performance insertar referrencia 17765;0;null;null;null;21;2024-11-15;null;null;JJV112;123;1;null;null
23130888;36468;2024-11-15;23130888;37079;Prueba performance insertar referrencia 17766;0;null;null;null;21;2024-11-15;null;null;LED195;123;1;null;null
23130889;36468;2024-11-15;23130889;37080;Prueba performance insertar referrencia 17767;0;null;null;null;21;2024-11-15;null;null;MIT123;123;1;null;null
23130890;36468;2024-11-15;23130890;37081;Prueba performance insertar referrencia 17768;0;null;null;null;21;2024-11-15;null;null;QWE000;123;1;null;null
23130891;36468;2024-11-15;23130891;37082;Prueba performance insertar referrencia 17769;0;null;null;null;21;2024-11-15;null;null;RTQ843;123;1;null;null
23130892;36468;2024-11-15;23130892;37083;Prueba performance insertar referrencia 17770;0;null;null;null;21;2024-11-15;null;null;NAJ352;123;1;null;null
23130893;36468;2024-11-15;23130893;37084;Prueba performance insertar referrencia 17771;0;null;null;null;21;2024-11-15;null;null;AJT124;123;1;null;null
23130894;36468;2024-11-15;23130894;37085;Prueba performance insertar referrencia 17772;0;null;null;null;21;2024-11-15;null;null;COA721;123;1;null;null
23130895;36468;2024-11-15;23130895;37086;Prueba performance insertar referrencia 17773;0;null;null;null;21;2024-11-15;null;null;JJV112;123;1;null;null
23130896;36468;2024-11-15;23130896;37087;Prueba performance insertar referrencia 17774;0;null;null;null;21;2024-11-15;null;null;LED195;123;1;null;null
23130897;36468;2024-11-15;23130897;37088;Prueba performance insertar referrencia 17775;0;null;null;null;21;2024-11-15;null;null;MIT123;123;1;null;null
23130898;36468;2024-11-15;23130898;37089;Prueba performance insertar referrencia 17776;0;null;null;null;21;2024-11-15;null;null;QWE000;123;1;null;null
23130899;36468;2024-11-15;23130899;37090;Prueba performance insertar referrencia 17777;0;null;null;null;21;2024-11-15;null;null;RTQ843;123;1;null;null
23130900;36468;2024-11-15;23130900;37091;Prueba performance insertar referrencia 17778;0;null;null;null;21;2024-11-15;null;null;NAJ352;123;1;null;null
23130901;36468;2024-11-15;23130901;37092;Prueba performance insertar referrencia 17779;0;null;null;null;21;2024-11-15;null;null;AJT124;123;1;null;null
23130902;36468;2024-11-15;23130902;37093;Prueba performance insertar referrencia 17780;0;null;null;null;21;2024-11-15;null;null;COA721;123;1;null;null
23130903;36468;2024-11-15;23130903;37094;Prueba performance insertar referrencia 17781;0;null;null;null;21;2024-11-15;null;null;JJV112;123;1;null;null
23130904;36468;2024-11-15;23130904;37095;Prueba performance insertar referrencia 17782;0;null;null;null;21;2024-11-15;null;null;LED195;123;1;null;null
23130905;36468;2024-11-15;23130905;37096;Prueba performance insertar referrencia 17783;0;null;null;null;21;2024-11-15;null;null;MIT123;123;1;null;null
23130906;36468;2024-11-15;23130906;37097;Prueba performance insertar referrencia 17784;0;null;null;null;21;2024-11-15;null;null;QWE000;123;1;null;null
23130907;36468;2024-11-15;23130907;37098;Prueba performance insertar referrencia 17785;0;null;null;null;21;2024-11-15;null;null;RTQ843;123;1;null;null
23130908;36468;2024-11-15;23130908;37099;Prueba performance insertar referrencia 17786;0;null;null;null;21;2024-11-15;null;null;NAJ352;123;1;null;null
23130909;36468;2024-11-15;23130909;37100;Prueba performance insertar referrencia 17787;0;null;null;null;21;2024-11-15;null;null;AJT124;123;1;null;null
23130910;36468;2024-11-15;23130910;37101;Prueba performance insertar referrencia 17788;0;null;null;null;21;2024-11-15;null;null;COA721;123;1;null;null
23130911;36468;2024-11-15;23130911;37102;Prueba performance insertar referrencia 17789;0;null;null;null;21;2024-11-15;null;null;JJV112;123;1;null;null
23130912;36468;2024-11-15;23130912;37103;Prueba performance insertar referrencia 17790;0;null;null;null;21;2024-11-15;null;null;LED195;123;1;null;null
23130913;36468;2024-11-15;23130913;37104;Prueba performance insertar referrencia 17791;0;null;null;null;21;2024-11-15;null;null;MIT123;123;1;null;null
23130914;36468;2024-11-15;23130914;37105;Prueba performance insertar referrencia 17792;0;null;null;null;21;2024-11-15;null;null;QWE000;123;1;null;null
23130915;36468;2024-11-15;23130915;37106;Prueba performance insertar referrencia 17793;0;null;null;null;21;2024-11-15;null;null;RTQ843;123;1;null;null
23130916;36468;2024-11-15;23130916;37107;Prueba performance insertar referrencia 17794;0;null;null;null;21;2024-11-15;null;null;AJT124;123;1;null;null
23130917;36468;2024-11-15;23130917;37108;Prueba performance insertar referrencia 17795;0;null;null;null;21;2024-11-15;null;null;COA721;123;1;null;null
23130918;36468;2024-11-15;23130918;37109;Prueba performance insertar referrencia 17796;0;null;null;null;21;2024-11-15;null;null;JJV112;123;1;null;null
23130919;36468;2024-11-15;23130919;37110;Prueba performance insertar referrencia 17797;0;null;null;null;21;2024-11-15;null;null;LED195;123;1;null;null
23130920;36468;2024-11-15;23130920;37111;Prueba performance insertar referrencia 17798;0;null;null;null;21;2024-11-15;null;null;MIT123;123;1;null;null
23130921;36468;2024-11-15;23130921;37112;Prueba performance insertar referrencia 17799;0;null;null;null;21;2024-11-15;null;null;QWE000;123;1;null;null
23130922;36468;2024-11-15;23130922;37113;Prueba performance insertar referrencia 17800;0;null;null;null;21;2024-11-15;null;null;RTQ843;123;1;null;null
23130923;36468;2024-11-15;23130923;37114;Prueba performance insertar referrencia 17801;0;null;null;null;21;2024-11-15;null;null;NAJ352;123;1;null;null
23130924;36468;2024-11-15;23130924;37115;Prueba performance insertar referrencia 17802;0;null;null;null;21;2024-11-15;null;null;AJT124;123;1;null;null
23130925;36468;2024-11-15;23130925;37116;Prueba performance insertar referrencia 17803;0;null;null;null;21;2024-11-15;null;null;COA721;123;1;null;null
23130926;36468;2024-11-15;23130926;37117;Prueba performance insertar referrencia 17804;0;null;null;null;21;2024-11-15;null;null;JJV112;123;1;null;null
23130927;36468;2024-11-15;23130927;37118;Prueba performance insertar referrencia 17805;0;null;null;null;21;2024-11-15;null;null;LED195;123;1;null;null
23130928;36468;2024-11-15;23130928;37119;Prueba performance insertar referrencia 17806;0;null;null;null;21;2024-11-15;null;null;MIT123;123;1;null;null
23130929;36468;2024-11-15;23130929;37120;Prueba performance insertar referrencia 17807;0;null;null;null;21;2024-11-15;null;null;QWE000;123;1;null;null
23130930;36468;2024-11-15;23130930;37121;Prueba performance insertar referrencia 17808;0;null;null;null;21;2024-11-15;null;null;RTQ843;123;1;null;null
23130931;36468;2024-11-15;23130931;37122;Prueba performance insertar referrencia 17809;0;null;null;null;21;2024-11-15;null;null;NAJ352;123;1;null;null
23130932;36468;2024-11-15;23130932;37123;Prueba performance insertar referrencia 17810;0;null;null;null;21;2024-11-15;null;null;AJT124;123;1;null;null
23130933;36468;2024-11-15;23130933;37124;Prueba performance insertar referrencia 17811;0;null;null;null;21;2024-11-15;null;null;COA721;123;1;null;null
23130934;36468;2024-11-15;23130934;37125;Prueba performance insertar referrencia 17812;0;null;null;null;21;2024-11-15;null;null;JJV112;123;1;null;null
23130935;36468;2024-11-15;23130935;37126;Prueba performance insertar referrencia 17813;0;null;null;null;21;2024-11-15;null;null;LED195;123;1;null;null
23130936;36468;2024-11-15;23130936;37127;Prueba performance insertar referrencia 17814;0;null;null;null;21;2024-11-15;null;null;MIT123;123;1;null;null
23130937;36468;2024-11-15;23130937;37128;Prueba performance insertar referrencia 17815;0;null;null;null;21;2024-11-15;null;null;QWE000;123;1;null;null
23130938;36468;2024-11-15;23130938;37129;Prueba performance insertar referrencia 17816;0;null;null;null;21;2024-11-15;null;null;RTQ843;123;1;null;null
